"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"1358c3ba-73af-44d7-9b71-be7af7aee891","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἀκρωτήριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[153]::389;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[153]::399","PLACE","","","","","","","UNVERIFIED","","","",""
"edb75ebe-06be-49a8-a23d-18c34d7fb3c2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Καρίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::19;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"3acb2423-bba1-4eb2-8df4-775878a4277d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Λυκίοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::56;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::63","PLACE","","","","","","","UNVERIFIED","","","",""
"9f1cdf08-0264-417f-88ba-fed03015aa60","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Τελμισσὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::70;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::79","PLACE","","","","","","","UNVERIFIED","","","",""
"9c1250ce-8cdb-4d62-9da4-64060dfbd4da","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ξάνθος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::103;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::109","PLACE","","","","","","","UNVERIFIED","","","",""
"25c89f6d-68d5-41d2-ada8-6c626ec65911","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ξάνθον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::132;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::138","PLACE","","","","","","","UNVERIFIED","","","",""
"523c3fae-b8a8-4a48-bc16-66fbfdfff58c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Πάταρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::147;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::153","PLACE","","","","","","","UNVERIFIED","","","",""
"0464d2c2-fab1-4f84-b82c-c35360fa5ff6","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","λιμένα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::165;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::171","PLACE","","","","","","","UNVERIFIED","","","",""
"b700197e-6de8-471e-b005-e1d100b37aa1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Φελλὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::178;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::184","PLACE","","","","","","","UNVERIFIED","","","",""
"4d3717da-b0b2-4675-ae8d-acd3239e3aa5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ῥοδίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::224;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::230","PLACE","","","","","","","UNVERIFIED","","","",""
"c0039956-4c80-4ee5-9545-0c302983050a","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μεγίστη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::232;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::239","PLACE","","","","","","","UNVERIFIED","","","",""
"f70f16ad-0324-42cf-8be7-b1dcf4c13e53","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Λίμυρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::241;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::247","PLACE","","","","","","","UNVERIFIED","","","",""
"95a281ae-fb6f-41b1-9952-a1b8bd97ec65","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Γαγαία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::296;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::302","PLACE","","","","","","","UNVERIFIED","","","",""
"794dd077-d49c-4611-ac7f-b6b735e93ebc","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Χελιδονίαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::315;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::325","PLACE","","","","","","","UNVERIFIED","","","",""
"3098eac1-ed84-4ae7-b1c9-81d74f4a8dd5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἀκρωτήριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::358;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::368","PLACE","","","","","","","UNVERIFIED","","","",""
"8cb51088-4f70-47a1-b7ac-f5fa1f3b8085","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Διονυσιὰς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::388;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::397","PLACE","","","","","","","UNVERIFIED","","","",""
"4e8d6648-2d55-4c8c-b321-21a059e517e8","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἀκρωτήριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::437;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::447","PLACE","","","","","","","UNVERIFIED","","","",""
"fef17189-a1fb-4bfa-b225-19541c7f59cd","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σιδηροῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::458;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::466","PLACE","","","","","","","UNVERIFIED","","","",""
"63d54fb4-2733-4e52-9e95-6187c615ae3b","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἱερὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::486;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::491","PLACE","","","","","","","UNVERIFIED","","","",""
"96661a4a-e1cd-401a-aadb-689811fd2b8e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἡφαίστου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::524;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[154]::532","PLACE","","","","","","","UNVERIFIED","","","",""
"6de29374-3958-4556-be75-ed491a8fdae2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","θαλάττης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::21;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"4150fcb6-672c-4cc5-8ff0-9b055fa1e3e2","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","κόλπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::85;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::91","PLACE","","","","","","","UNVERIFIED","","","",""
"5b717a38-87db-4b5e-831b-0079fe3457db","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἴδυρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::97;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::103","PLACE","","","","","","","UNVERIFIED","","","",""
"bea42a65-816d-4183-bd94-350d6fd2e2f0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Λυρνάτεια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::149;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::158","PLACE","","","","","","","UNVERIFIED","","","",""
"2fb97535-960d-45fc-87e8-173ffffb35b8","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ὀλβία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::160;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::165","PLACE","http://pleiades.stoa.org/places/157896","Olbia|Olbia, L'Almanarre","-0330/2100","43.080833","6.1225","settlement","VERIFIED","","","",""
"264f74e2-cd89-4916-8ebe-0e96a841aaf8","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μάγυδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::167;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::174","PLACE","","","","","","","UNVERIFIED","","","",""
"68287e20-44a1-4c0d-985a-b8143df9919d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Καταρράκτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::187;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::198","PLACE","","","","","","","UNVERIFIED","","","",""
"3e2ce591-c77f-4e41-95e5-f65d3eb620bb","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Πέργη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::200;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::205","PLACE","","","","","","","UNVERIFIED","","","",""
"d84f58f0-0658-4573-86be-9d9c99afe7f1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","ἱερὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::216;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::221","PLACE","","","","","","","UNVERIFIED","","","",""
"bdf85b64-33f4-489e-a786-cc717fc3ca5d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀρτέμιδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::254;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[155]::263","PLACE","","","","","","","UNVERIFIED","","","",""
"9be42533-7c63-4567-8276-874addafe225","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Λυκίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"e023afdd-338c-41dc-9e8a-5c7a2811324d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Παμφυλία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::43","PLACE","","","","","","","UNVERIFIED","","","",""
"1e1d6307-af2e-4a26-bfef-9122faca8e26","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἄσπενδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::76;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::84","PLACE","","","","","","","UNVERIFIED","","","",""
"f6c0bb88-83fe-47a8-856a-faaa0b769a85","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Εὐρυμέδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::155;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::164","PLACE","","","","","","","UNVERIFIED","","","",""
"4d28681e-6079-488a-a489-af040117e02c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σύλλειον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::177;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::185","PLACE","","","","","","","UNVERIFIED","","","",""
"5434d7b8-4780-4497-a159-3db2375e9b10","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σίδη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::198;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::202","PLACE","","","","","","","UNVERIFIED","","","",""
"7f878874-8b47-404a-9e24-bff882d10a69","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κυμαίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::204;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::211","PLACE","","","","","","","UNVERIFIED","","","",""
"41b01f5d-4184-40f2-9e94-d78d3841c418","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Παμφυλίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::242;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::251","PLACE","","","","","","","UNVERIFIED","","","",""
"b2fc1473-5101-406f-bfe9-ff4d14b3fc07","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Πέργης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::256;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[156]::262","PLACE","","","","","","","UNVERIFIED","","","",""
"9dd9c426-ec4a-48f7-acef-7c7350ae3773","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Παμφυλίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::25;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::34","PLACE","","","","","","","UNVERIFIED","","","",""
"a17e1db4-7945-4900-aa3a-e66edc47e939","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κίβυρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::36;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::42","PLACE","","","","","","","UNVERIFIED","","","",""
"098c525b-1878-44ed-bf2d-6e1d794cbfc5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κορακήσιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::49;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[157]::59","PLACE","","","","","","","UNVERIFIED","","","",""
"3775d48f-75f9-4d8d-930f-d4b26114cda7","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Παμφυλίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::31","PLACE","","","","","","","UNVERIFIED","","","",""
"50f21b5b-1635-4d47-ae54-10e3e842a305","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κιλικία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::64;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::71","PLACE","","","","","","","UNVERIFIED","","","",""
"7adf871c-18ec-4c4f-bd88-685c63d70cc8","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σελινοῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::110;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::118","PLACE","http://pleiades.stoa.org/places/462489","Selinus|Selinus, Marinella di Selinunte, Castelvetrano","-0750/2100","37.58406","12.8249","settlement","VERIFIED","πόλις","","",""
"a0bd7cf6-37c8-4b40-93b3-3c92f21da67e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Χαραδροῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::120;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::129","PLACE","","","","","","","UNVERIFIED","","","",""
"7a02648a-6ec5-438b-94a2-a4b0cffa806c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀνεμούριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::147;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::157","PLACE","","","","","","","UNVERIFIED","","","",""
"e76fb756-9343-4bc9-a55e-ee0e5ce6090d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Νάγιδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::174;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::181","PLACE","","","","","","","UNVERIFIED","","","",""
"67a1cebb-7c3b-4526-9867-200548daf126","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σητὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]/hi[1]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]/hi[1]::42","PLACE","","","","","","","UNVERIFIED","","","",""
"55af00ab-86f4-400b-b3d1-c66642f89a63","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ποσείδειον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::304;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::314","PLACE","","","","","","","UNVERIFIED","","","",""
"cc5d1804-f25d-4bb1-ae53-06bae1db7b50","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σάλον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::316;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::321","PLACE","","","","","","","UNVERIFIED","","","",""
"a7783774-1502-440c-9895-83e698d20a2b","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μυοῦς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::323;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::328","PLACE","","","","","","","UNVERIFIED","","","",""
"22b8dc05-81e6-4720-961b-2ea201eaf0fb","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κελένδερις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::330;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::340","PLACE","","","","","","","UNVERIFIED","","","",""
"3d6b5c34-6bde-469c-810c-c6ba076b9d14","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀφροδίσιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::358;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::368","PLACE","","","","","","","UNVERIFIED","","","",""
"e4959c96-2f4b-4554-bc9e-54e05f677ae1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ὅλμοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::387;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::392","PLACE","","","","","","","UNVERIFIED","","","",""
"c0b38db9-7ea6-4214-b2d9-783fb8c349ae","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνὶς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::399;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::406","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"3c088ac3-86a1-4aa2-8c8c-1cfcfe0597df","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","λιμένα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::408;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::414","PLACE","","","","","","","UNVERIFIED","","","",""
"5f0147ac-8444-40d7-b5ab-2853bba32d3c","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σαρπηδὼν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::424;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::432","PLACE","","","","","","","UNVERIFIED","","","",""
"831e8a83-c8e6-4672-82cc-5d9f0304d4c5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σόλοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::459;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::464","PLACE","","","","","","","UNVERIFIED","","","",""
"6c0520dc-5e20-43ca-8730-4b32afc5525e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::471;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::478","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
"d383b409-737b-46c9-b700-ba02cbc826fc","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ζεφύριον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::480;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::488","PLACE","","","","","","","UNVERIFIED","","","",""
"dea6b397-adc2-444e-8cd1-24b374b9848d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Πύραμος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::504;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::511","PLACE","","","","","","","UNVERIFIED","","","",""
"0805479b-24be-4a66-b640-7963dfc86e42","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μαλλός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::522;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::528","PLACE","","","","","","","UNVERIFIED","","","",""
"3acf9188-09ee-4d59-a05d-351b5e0351f0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἀμάνη","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]/hi[2]::41;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]/hi[2]::46","PLACE","","","","","","","UNVERIFIED","","","",""
"62038e9a-1585-4aaa-965c-1e653e1a31f1","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Μυρίανδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::670;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::679","PLACE","","","","","","","UNVERIFIED","","","",""
"49f6551e-cce8-438d-a7ad-de8c55d630e0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Φοινίκων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::716;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::724","PLACE","","","","","","","UNVERIFIED","","","",""
"1928070b-b6b4-471d-ac00-3857375cd5d5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θάψακος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::726;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::733","PLACE","","","","","","","UNVERIFIED","","","",""
"a1430dfe-ced6-48df-9b3b-4b0ae3d540b7","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κιλικίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::753;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::761","PLACE","","","","","","","UNVERIFIED","","","",""
"c12a7cc3-5555-480d-a97c-c2f20e553cf0","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Παμφυλίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::770;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::779","PLACE","","","","","","","UNVERIFIED","","","",""
"a0bfbf68-7650-4d17-9763-7fbc1a9d102e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Θαψάκου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::792;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[158]::799","PLACE","","","","","","","UNVERIFIED","","","",""
"88a9302f-a830-4266-a424-b23f7864f24e","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σινώπης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::6;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::13","PLACE","","","","","","","UNVERIFIED","","","",""
"310addb3-bbbf-4166-9b15-5c7c52343ee8","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Πόντῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"25f41740-239f-4ba5-ba1c-805597449b32","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κιλικίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::54;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::62","PLACE","","","","","","","UNVERIFIED","","","",""
"deec7262-9a2f-4d4b-aee4-65f8cfc60ab5","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σόλους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[159]::73","PLACE","","","","","","","UNVERIFIED","","","",""
"148c36ed-e1a3-454e-ac5b-36697f98327d","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κιλικίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::18;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"c2eeb8bb-f6db-40f6-b353-48cfc89b1f8f","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Κύπρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::74;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::80","PLACE","","","","","","","UNVERIFIED","","","",""
"7a01ab51-61a9-4400-a2b3-78bf0271c482","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Σαλαμὶς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::107;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::114","PLACE","","","","","","","UNVERIFIED","","","",""
"f4dac487-20dd-48f6-877a-c0a76120f917","greekLit-fgrh.2046.bnjo-1-ed-grc_clean_post-ner.xml","Ἑλληνίς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::151;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/l[160]::158","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","place|ethnic","","",""
